# period (s)    DM              RA (J2000, deg) Dec (J2000, deg)
0.3694270	2.40E+02	161.5786250	-58.2310560
0.3262710	2.53E+01	161.6801250	3.0685830
0.3303280	5.25E+01	161.7533900	-30.5383340
0.1984510	1.16E+02	161.8678420	-67.1641850
0.1236710	1.29E+02	162.0508330	-58.5349440
2.2023250	4.47E+02	162.4597500	-58.5623890
6.4520770	0.00E+00	162.5296670	-59.8892780
0.1805920	4.91E+02	163.1587920	-59.9122500
0.3838300	1.68E+02	163.2224580	-63.8046110
1.8400040	2.34E+02	163.5368330	-64.8770830
0.3469090	3.31E+02	163.7406250	-59.7205830
2.9193970	1.43E+02	163.9362920	-69.0865000
0.9475580	5.90E+02	163.9520830	-60.3811110
0.4486350	1.50E+02	163.9775420	-62.6134170
0.4224470	3.20E+02	164.1064580	-62.9798890
0.6760820	4.37E+02	164.1824580	-57.1595830
1.3474020	5.10E+01	164.3641670	-79.2400560
0.6283000	6.00E+01	164.4375000	-47.9500000
0.1971080	3.01E+01	164.4951670	-52.4489720
0.6162700	3.34E+02	164.6427080	-59.9601110
1.1849990	1.09E+02	164.7537500	-57.7039440
0.3965870	2.76E+02	165.8811670	-60.4267750
0.2809050	7.85E+01	166.0719250	-61.0510780
0.0631930	2.71E+02	166.3590420	-61.1309440
2.7179340	2.03E+02	166.6185000	-64.6500000
1.7993960	4.06E+02	166.8012500	-61.7330560
0.2527730	4.02E+01	166.8935830	-59.1218610
1.5165310	1.58E+02	166.9945830	-59.7844440
0.5582530	2.63E+02	167.5016670	-56.6258060
0.0649620	5.99E+02	168.0617080	-61.0586390
0.3342130	2.49E+02	168.1605420	-66.2180000
0.8204840	1.48E+02	168.2125000	-69.4419440
0.8808200	6.77E+02	168.5938330	-61.0095000
1.6564400	9.20E+00	168.9100000	50.5034140
0.2597770	2.28E+02	168.9736670	-60.8716110
0.9431580	4.05E+01	169.1795250	-41.3788780
0.5050970	4.94E+02	169.3492080	-61.9061110
1.1552720	3.03E+02	169.4375000	-64.7994440
0.4077460	7.07E+02	169.8095830	-61.4637500
2.2805970	2.74E+01	169.9200000	-79.6084170
0.5357830	2.05E+02	170.3299540	-54.7348610
0.2448380	9.29E+01	170.8152130	-48.7396530
0.6402340	4.39E+02	170.9237500	-61.0350560
0.2329760	1.11E+02	170.9675420	-66.8636310
0.2714340	2.23E+02	170.9814540	-62.9863170
0.1353140	3.30E+02	171.1629170	-59.2722220
0.1855600	2.90E+02	171.2352920	-56.6443610
0.4790990	2.98E+02	171.2479170	-64.3547220
0.0026300	5.30E+01	171.4800750	-60.2351690
0.5794160	5.53E+01	171.5902920	-69.7042500
0.2027370	2.80E+02	171.7192000	-60.9111000
0.5159840	6.75E+02	172.1945830	-62.3191670
0.6809840	2.64E+02	172.5435000	-59.4261390
0.1623230	2.61E+02	172.5680420	-58.4339720
0.2563530	1.49E+02	172.6329710	-68.1245890
0.1751660	3.06E+02	173.0655830	-56.4580280
1.0228750	5.68E+02	173.4643750	-62.8473890
0.3647060	8.55E+01	174.0090420	-55.4189720
1.1879130	4.86E+00	174.0135320	15.8512440
0.5562160	2.28E+02	174.3837040	-67.0091690
0.1175640	5.20E+02	174.5900830	-62.1331390
0.3938980	1.16E+02	175.2792580	-65.7553020
0.5384320	3.08E+01	175.3567870	-31.1312780
0.2914680	4.65E+01	175.4281730	-33.3770590
0.5583830	3.44E+02	175.7187500	-62.5010830
0.6756460	1.59E+02	175.8127710	-51.9777470
0.8506650	2.85E+02	176.0087920	-62.2917500
0.9877830	7.87E+01	176.1450000	-61.7802780
